$ID,$ID_NAME,Armor,Description,Element,Icon,Level,Link_Items,Link_Maps,Name,Race,Rank,Size,Stat_CON,Stat_DEX,Stat_INT,Stat_SPR,Stat_STR,Type
59655,TH_saugumas_guard_orange,5,索格瑪斯原本是守護歐勒夏的士兵們，但因為觀看者的關係而變成了魔族。{nl}索格瑪斯步兵原本是歐勒夏的步兵，以前守護著歐勒夏的他們，現在變成了對歐勒夏最有威脅的存在。,6,th_saugumas_guard_orange,460,,,索格瑪斯護衛,,5,2,186,186,186,186,186,0
59656,boss_mokslas_valdovas,3,監督由注視者主導的實驗，並扮演監視實驗體的角色。{nl}實際力量雖然比帕烏魯斯或馬魯若斯弱，但利用可以帶來極度痛苦的液體巧妙地控制著他們。對自己負責的實驗感到自豪，且想要徹底消除妨礙自己實驗的存在。,7,boss_mokslas_valdovas,450,,,莫克斯拉 巴爾道勃斯,0,0,3,182,273,91,91,273,0
59657,boss_blackman,1,注視者為了採集莫提尼斯而對歐勒夏進行侵略。{nl}他不斷地在啟示者面前出現，有時會提出合作建議，有時會利用巧妙的手段威脅啟示者。吉特涅消失後，注視者開始表現出自己的慾望，對人類展開大規模的攻擊。奇雷恩地方的歐勒夏一帶曾是注視者侵略的犧牲地，德慕爾因為強大的魔族而淪為了廢墟。注視者為了在德慕爾消滅自己的目標-神樹，然後創造新的絕對者而行動。,0,boss_blackman,460,,,觀看者,1,0,1,139,93,325,279,93,0
59658,boss_insane_marnoks,4,雖然馬魯若斯正在追逐啟示，但在與啟示者的戰鬥中敗北，受到了致命的傷害。本來以為會被丟棄置亞夏克地牢，但注視者將亞夏克地牢作為自己的實驗區域，把馬魯若斯當作材料來使用。馬魯若斯和那些被利用在注視者實驗的人類一樣，必須經歷極度的痛苦。在與帕烏魯斯融合的實驗中，因為在競爭中敗給了帕烏魯斯，之後就淪落為把自己的肉體借給帕烏魯斯的處境了。,6,boss_insane_marnoks,460,,,瘋狂馬魯若斯,4,0,3,302,139,139,162,186,0
59659,mokslas_researcher,3,莫克斯拉研究員包辦實驗的所有繁雜工作。{nl}因為充滿了好奇心，所以研究員有時會毫不猶豫地吃掉用在實驗上的藥物。雖然經常會沉浸於藥物之中，但很少會發生因藥物而死亡的狀況。如果發現敵人時，會丟擲燒瓶，但有時候不會攻擊對方，而是會做出將自己珍貴的物品送給對方的行為。,7,mokslas_researcher,460,,"[{""Map"": 11238, ""Population"": 90, ""TimeRespawn"": 25.0}]",莫克斯拉研究員,0,5,1,186,279,93,93,279,0
59660,mokslas_fumigation,4,莫克斯拉滲透者原本是負責對實驗室進行消毒的工作。{nl}雖然原本有負責的工作，但隨著實驗的延長，導致對本業有點怠惰。最後滲透者用噴灑藥物代替了噴灑消毒劑，開始抓捕在亞夏克地牢附近發現的難民。,7,mokslas_fumigation,460,,"[{""Map"": 11238, ""Population"": 29, ""TimeRespawn"": 25.0}]",莫克斯拉滲透者,0,5,2,186,279,93,93,279,0
59661,mokslas_doctor,1,莫克斯拉博士對人類和魔族這兩個種族相當的了解。{nl}莫克斯拉博士可以說是注視者實驗上取得巨大進展的核心。像莫克斯拉的頭目莫克斯拉巴爾道勃斯一樣，莫克斯拉博士也對自己的實驗感到非常地自豪。因為這種傾向，他們從出生就開始練習拿起手術工具。,7,mokslas_doctor,460,,"[{""Map"": 11238, ""Population"": 120, ""TimeRespawn"": 25.0}]",莫克斯拉博士,0,5,1,186,279,93,93,279,0
59662,episode13_2_wendigo,3,瘋狂溫迪戈原為亞夏克地牢的藍色溫迪戈，後來因注視者的實驗而變形為如今的型態。{nl}瘋狂馬魯若斯在確保隔離區域的序列之前，不斷地在隔離區域到處發射火花型態的火焰球，引發混亂。,8,wendigo,460,,"[{""Map"": 11241, ""Population"": 21, ""TimeRespawn"": 0.0}]",瘋狂溫迪戈,4,5,2,302,139,139,162,186,0
59663,episode13_2_wendigo_dump,3,溫迪戈實驗體原為亞夏克地牢的溫迪戈逃犯，後來因注視者的實驗而變形為如今的型態。{nl}溫迪戈逃犯一般沒有強大到能夠承受所有的實驗過程，因此只有在初期實驗中被當作簡單的實驗對象，之後就被丟棄置在隔離區域。,1,wendigo_dump,460,,"[{""Map"": 11241, ""Population"": 133, ""TimeRespawn"": 0.0}]",溫迪戈實驗體,4,5,0,302,139,139,162,186,0
59664,episode13_2_Dumaro,3,杜瑪洛實驗體原為亞夏克地牢的藍色杜瑪洛，後來因注視者的實驗而變形為如今的型態。{nl}杜瑪洛實驗體在初期實驗中沒能展現出莫克斯拉所期待的結果。莫克斯拉讓杜瑪洛戴上面罩和呼吸器後，讓杜瑪洛和滲透者一起抓回那些在外面或試圖逃出實驗室的人類。,6,dumaro,460,,"[{""Map"": 11241, ""Population"": 16, ""TimeRespawn"": 0.0}]",杜瑪洛實驗體,4,5,2,302,139,139,162,186,0
59665,episode13_2_Goblin_brandingiron,3,布貝看守是為了免於實驗，因此自願決定跟隨注視者的魔族。{nl}布貝看守長期在亞夏克地牢1層，負責將莫克斯拉滲透者抓來的人類印上烙印的工作。{nl}由於長時間的實驗和克魯比那的影響，因此身上黏有著克魯比那的碎片。,6,goblin_brandingiron,460,,"[{""Map"": 11234, ""Population"": 96, ""TimeRespawn"": 25.0}]",布貝看守,1,5,1,139,93,325,279,93,0
59666,episode13_2_banshee,1,失去自我的報喪女妖大多是無法承受實驗而失去自我的存在。{nl}希望人類能夠完美變成魔族的注視者，實驗目標當中，失去自我的報喪女妖當然是個毫無用處的存在。因此，失去自我的報喪女妖不再用於實驗上，但因為布貝看守印上的烙印，也無法離開亞夏克地牢，只能到處飄流。,0,banshee,460,,"[{""Map"": 11234, ""Population"": 68, ""TimeRespawn"": 25.0}]",失去自我的報喪女妖,1,5,1,139,93,325,279,93,0
59667,episode13_2_Goblin_sweeper,1,布貝喬利班是為了免於實驗，因此自願決定跟隨注視者的魔族。{nl}布貝喬利班負責處理不管是在實驗上還是其它地方都不需要的對象。{nl}因為可以使用遠距離攻擊，所以同時也負責追蹤逃亡者的工作。,0,goblin_sweeper,460,,"[{""Map"": 11234, ""Population"": 123, ""TimeRespawn"": 25.0}]",布貝喬利班,1,5,0,139,93,325,279,93,0
59668,TOSHero_Grid_Object_2,1,怪物,1,icon_item_nothing,1,,,被束縛的神性,5,3,1,3,1,1,1,3,0
59669,boss_Vasilissa_summon_Lilymaid,1,莉莉女僕在神樹之日之前就已經有了。在夏班史達建立，並製作引誘他們的藥水之前，他們拉走不少住在湖泊附近的村民，讓村民溺死在水裡。,4,mon_lilymaid,460,,,莉莉女僕,5,5,0,279,139,139,139,232,0
59670,boss_Vasilissa_summon_Rubeta,3,路貝塔是繁殖力非常怪的怪物。夏班史達在正常活動的時期消滅最多的怪物。但是還是無法被滅種。在神樹之日之後，又再次繁榮起來了。,7,mon_rubeta,460,,,路貝塔,0,5,0,186,279,93,93,279,0
59671,boss_Vasilissa_summon_Spinacho,4,斯皮內喬是魔界道路的結界石，魔君主蘇科姆在魔界變得很難募集兵力，不得已賦予其生命力，並拉到我們世界的怪物。,1,mon_spinacho,460,,,斯皮內喬,1,5,0,139,93,325,279,93,0
59672,boss_Vasilissa_Auto,5,瓦西麗莎被稱為亡國女王，其惡名在魔界也廣為人知。{nl}瓦西麗莎在很久以前統治著佔據魔界一小部分領土的小王國。可是突然間，瓦西麗莎用九種不同的方法殺害了被稱為吉巴提斯的9位親信，使自己的國家瞬間沒落。{nl}之後，瓦西麗莎因為注視者的詭計，與死去的吉巴提斯們被綁在同個身體，一起渡過漫長的歲月。結論來說，瓦西麗莎和吉巴提斯們的復仇目標一致指向注視者之時，注視者便將瓦西麗莎趕往王國大陸。,1,boss_vasilissa,460,,,瓦西麗莎,0,0,3,186,279,93,93,279,0
59673,boss_Vasilissa_VarleHenchman,4,與外表所顯現的型態不同，巴勒魚人比領導者巴勒船長更加重要。因為巴勒船長的領導力是以得到多少巴勒魚人的支持，以其能使喚多少巴勒魚人而定。因此如果沒有巴勒魚人，獨行的巴勒船長就像沒有百姓的君主。,4,mon_varlehenchman,460,,,巴勒魚人,0,5,2,186,279,93,93,279,0
59674,episode13_2_boss_Abomination,3,在注視者主導的實驗中做成的鐵甲殘魔，但因注視者認為他沒有效用所以被立即被處理掉了。,0,boss_abomination,460,,,沒用的鐵甲殘魔,1,0,3,139,93,325,279,93,0
59675,episode13_2_boss_KruvinaWall,4,克魯比那屏障,1,,460,,,克魯比那屏障,,0,3,186,186,186,186,186,0
59676,FD_poncer,3,朋索在他們所棲息的環境下處於食物鏈的頂點。一般的人類士兵也不是他們的對手，就算是很強的生物只要在聚集充份的數量以前先觀察一下，等聚集好壓倒性的數量後發起攻擊，就近乎無敵。但是也正因為如此，儘管個頭很小只有獨自一人，對強大的生物來說，也是會慘遭傷害。,0,mon_erd_poncer,470,,"[{""Map"": 11239, ""Population"": 76, ""TimeRespawn"": 5.0}]",朋索,2,5,1,190,332,95,142,190,0
59677,FD_Yishoneer,3,依遜族本來是夜行性的群居生活的動物，在神樹之日之後變成了怪物。,2,mon_erd_yishoneer,470,,"[{""Map"": 11239, ""Population"": 56, ""TimeRespawn"": 5.0}]",依遜尼歐,0,5,1,190,285,95,95,285,0
59678,FD_Yishontorcher,3,依遜族本來是夜行性的群居生活的動物，在神樹之日之後變成了怪物。其中有一部份勉強自己於晝間行動，雖然眼睛發黑了，但是卻一起學會了使用道具的方法。,0,mon_erd_yishontorcher,470,,"[{""Map"": 11239, ""Population"": 29, ""TimeRespawn"": 5.0}]",依遜圖查,0,5,2,190,285,95,95,285,0
59679,boss_Wastrel_mission_Quest,3,威伊斯特隆是過去尼柯波爾利斯的魔法實驗事故而生成的怪物，巨大的魔力疑集體威伊斯特隆具有吸收世上所有魔力的強大力量。,0,boss_wastrel,380,,,威伊斯特隆,4,0,3,250,115,115,134,154,0
59680,boss_Asiomage_mission_Quest,1,亞西歐梅吉是因為奎普博學者的魔法實驗失敗而產生的另一種人格的存在，此實驗將很難操控的魔法怪物和很容易操控的動物做結合之後，這實驗是為了透過那個動物可以更好去操控怪物。,5,boss_asiomage,380,,,亞西歐梅吉,0,0,3,154,231,77,77,231,0
59681,effect_ep13raincoat,1,,4,,1,,,鴨子家族,0,2,0,2,3,1,1,3,0
59682,weekly_boss_Asiomage,5,亞西歐梅吉是因為奎普博學者的魔法實驗失敗而產生的另一種人格的存在，此實驗將很難操控的魔法怪物和很容易操控的動物做結合之後，這實驗是為了透過那個動物可以更好去操控怪物。,6,boss_asiomage,500,,,亞西歐梅吉,,0,3,202,202,202,202,202,0
59683,weekly_boss_Quipmage,5,有推測說奎普博學者其實不是動物的身體，是人受到咒詛或是魔法師變身失敗的結果。,6,boss_quipmage,500,,,奎普博學者,,0,3,202,202,202,202,202,0
59684,boss_Vasilissa_Solo,5,瓦西麗莎被稱為亡國女王，其惡名在魔界也廣為人知。{nl}瓦西麗莎在很久以前統治著佔據魔界一小部分領土的小王國。可是突然間，瓦西麗莎用九種不同的方法殺害了被稱為吉巴提斯的9位親信，使自己的國家瞬間沒落。{nl}之後，瓦西麗莎因為注視者的詭計，與死去的吉巴提斯們被綁在同個身體，一起渡過漫長的歲月。結論來說，瓦西麗莎和吉巴提斯們的復仇目標一致指向注視者之時，注視者便將瓦西麗莎趕往王國大陸。,1,boss_vasilissa,460,,,瓦西麗莎,0,0,3,186,279,93,93,279,0
59685,weekly_boss_diena,5,外號是最先被吞掉的人。根據傳聞，他遭傑斯堤吞下肚後被重新創造，因而變成現在的模樣。雖然迪耶那默默聽從傑斯堤的命令，但不知道他是真心效忠還是心懷鬼胎。不過，如果吉特涅確實囑咐過傑斯堤不能賦予迪耶那強大力量，說不定她內心深處對傑斯堤懷有恨意。她名字的由來起源於被吞噬的時間──白晝。,6,boss_diena,500,,,魔君主迪耶那,,0,3,202,202,202,202,202,0
59686,doll_laima,1,,0,,1,,,拉伊瑪玩偶,0,2,0,2,3,1,1,3,0
59687,doll_medeina,1,,0,,1,,,梅德依那玩偶,0,2,0,2,3,1,1,3,0
59689,doll_zemina,1,,0,,1,,,澤米娜玩偶,0,2,0,2,3,1,1,3,0
59690,boss_RevivalPaulius,5,帕烏魯斯最終得到了期盼已久的肉體得以復活。因為被觀看者注射了莫提尼斯，帕烏魯斯擁有了身為人類絕對無法擁有的強悍力量，即使他的模樣已與生前有所差異。,0,boss_revivalpaulius,470,,,復活者帕烏魯斯,4,0,3,308,142,142,166,190,0
59691,boss_RevivalPaulius_pattern_mon,5,,6,,470,,,復活者帕烏魯斯(模式),,0,5,190,190,190,190,190,0
59692,Bleakferret_Spear,4,原本雪貂們活動的領域巨大水果樹森林一帶受到觀看者攻擊，雪貂們為了守護領域，奮勇對抗觀看者手下的魔族。然而，終究屈服於觀看者力量的雪貂們由於克魯比那的力量，集體變異成了只剩殘暴本能的傭兵，被強制參與觀看者侵略德慕爾的作戰中。,2,bleakferret_spear,460,,"[{""Map"": 11245, ""Population"": 92, ""TimeRespawn"": 30.0}]",變異雪貂槍兵,0,5,0,186,279,93,93,279,0
59693,Bleakferret_Charger,1,原本雪貂們活動的領域巨大水果樹森林一帶受到觀看者攻擊，雪貂們為了守護領域，奮勇對抗觀看者手下的魔族。然而，終究屈服於觀看者力量的雪貂們由於克魯比那的力量，集體變異成了只剩殘暴本能的傭兵，被強制參與觀看者侵略德慕爾的作戰中。,6,bleakferret_charger,461,,"[{""Map"": 11245, ""Population"": 55, ""TimeRespawn"": 30.0}]",變異雪貂突擊兵,0,5,1,186,279,93,93,279,0
59694,Bleakferret_Cannon,3,原本雪貂們活動的領域巨大水果樹森林一帶受到觀看者攻擊，雪貂們為了守護領域，奮勇對抗觀看者手下的魔族。然而，終究屈服於觀看者力量的雪貂們由於克魯比那的力量，集體變異成了只剩殘暴本能的傭兵，被強制參與觀看者侵略德慕爾的作戰中。,6,bleakferret_cannon,462,,"[{""Map"": 11245, ""Population"": 31, ""TimeRespawn"": 30.0}]",變異雪貂大砲兵,0,5,2,186,280,93,93,280,0
59695,Bleakferret_Gladiator,4,原本雪貂們活動的領域巨大水果樹森林一帶受到觀看者攻擊，雪貂們為了守護領域，奮勇對抗觀看者手下的魔族。然而，終究屈服於觀看者力量的雪貂們由於克魯比那的力量，集體變異成了只剩殘暴本能的傭兵，被強制參與觀看者侵略德慕爾的作戰中。,6,bleakferret_gladiator,462,,"[{""Map"": 11246, ""Population"": 94, ""TimeRespawn"": 30.0}]",變異雪貂鬥士,0,5,0,186,280,93,93,280,0
59696,Bleakferret_Swordman,1,原本雪貂們活動的領域巨大水果樹森林一帶受到觀看者攻擊，雪貂們為了守護領域，奮勇對抗觀看者手下的魔族。然而，終究屈服於觀看者力量的雪貂們由於克魯比那的力量，集體變異成了只剩殘暴本能的傭兵，被強制參與觀看者侵略德慕爾的作戰中。,6,bleakferret_swordman,463,,"[{""Map"": 11246, ""Population"": 47, ""TimeRespawn"": 30.0}]",變異雪貂劍士,0,5,1,187,280,93,93,280,0
59697,Bleakferret_shielder,4,原本雪貂們活動的領域巨大水果樹森林一帶受到觀看者攻擊，雪貂們為了守護領域，奮勇對抗觀看者手下的魔族。然而，終究屈服於觀看者力量的雪貂們由於克魯比那的力量，集體變異成了只剩殘暴本能的傭兵，被強制參與觀看者侵略德慕爾的作戰中。,6,bleakferret_shielder,464,,"[{""Map"": 11246, ""Population"": 43, ""TimeRespawn"": 30.0}]",變異雪貂盾兵,0,5,2,187,281,93,93,281,0
59698,Bleakferret_Spear_2,4,原本雪貂們活動的領域巨大水果樹森林一帶受到觀看者攻擊，雪貂們為了守護領域，奮勇對抗觀看者手下的魔族。然而，終究屈服於觀看者力量的雪貂們由於克魯比那的力量，集體變異成了只剩殘暴本能的傭兵，被強制參與觀看者侵略德慕爾的作戰中。,2,bleakferret_spear,464,,"[{""Map"": 11247, ""Population"": 95, ""TimeRespawn"": 30.0}, {""Map"": 11248, ""Population"": 3, ""TimeRespawn"": 60.0}]",變異雪貂槍兵,0,5,0,187,281,93,93,281,0
59699,Bleakferret_Cannon_2,3,原本雪貂們活動的領域巨大水果樹森林一帶受到觀看者攻擊，雪貂們為了守護領域，奮勇對抗觀看者手下的魔族。然而，終究屈服於觀看者力量的雪貂們由於克魯比那的力量，集體變異成了只剩殘暴本能的傭兵，被強制參與觀看者侵略德慕爾的作戰中。,6,bleakferret_cannon,465,,"[{""Map"": 11247, ""Population"": 39, ""TimeRespawn"": 30.0}]",變異雪貂大砲兵,0,5,2,188,282,94,94,282,0
59700,Bleakferret_Swordman_2,1,原本雪貂們活動的領域巨大水果樹森林一帶受到觀看者攻擊，雪貂們為了守護領域，奮勇對抗觀看者手下的魔族。然而，終究屈服於觀看者力量的雪貂們由於克魯比那的力量，集體變異成了只剩殘暴本能的傭兵，被強制參與觀看者侵略德慕爾的作戰中。,6,bleakferret_swordman,466,,"[{""Map"": 11247, ""Population"": 66, ""TimeRespawn"": 30.0}]",變異雪貂劍士,0,5,1,188,282,94,94,282,0
59702,GresmeBird,1,格列斯密是被觀看者的力量侵蝕的雪貂所變異的魔族。{nl}格列斯密柏德是最常見形態的變化，大部分雪貂都變成了格列斯密柏德。 格列斯密們基本上都很貪圖克魯比那，雖然作為會糧食吃，但是格列斯密柏德在區分顏色方面存在問題，所以會尋找與克魯比那相似的黃色結晶來吃。,6,gresmebird,466,,"[{""Map"": 11248, ""Population"": 90, ""TimeRespawn"": 30.0}]",格列斯密柏德,0,5,0,188,282,94,94,282,0
59703,GresmeCrow,1,格列斯密是被觀看者的力量侵蝕的雪貂所變異的魔族。{nl}格列斯密克羅伍擁有許多個頭，但不同於外表，他的型態是由單一雪貂變化而來。目前最有說服力的推測是，在變化過程中雪貂所具有的人格體被分離，進而出現這種奇怪的現象。,6,gresmecrow,467,,"[{""Map"": 11248, ""Population"": 64, ""TimeRespawn"": 30.0}]",格列斯密克羅伍,4,5,1,306,141,141,165,188,0
59704,GresmeRaven,4,格列斯密是被觀看者的力量侵蝕的雪貂所變異的魔族。{nl}侵蝕和變化的過程中，許多的雪貂進行了抵抗，其中以頑強的精神力量抵抗的雪貂們支撐了很長時間。 但是，堅韌不拔的精神力最終也只是讓雪貂們變成了更強的格列斯密。,6,gresmeraven,468,,"[{""Map"": 11248, ""Population"": 41, ""TimeRespawn"": 30.0}]",格列斯密雷伊文,0,5,2,189,283,94,94,283,0
59705,boss_GresmeTruth,1,格列斯密特魯斯獲得觀看者的力量，是讓雪貂被侵蝕並變換成格列斯密的罪魁禍首。因為半強制參與的雪貂們並沒有完全放棄抵抗的意志，因此格列斯密特魯斯不能對雪貂置之不理。格列斯密特魯斯想利用雪貂們為數眾多這個優點，如果所有的雪貂都能變成格列斯密，就能將奇雷恩地方變成黑壓壓的黑色浪潮。,6,boss_gresmetruth,470,,,格列斯密特魯斯,4,0,3,308,142,142,166,190,0
59706,TransmutationPeople,4,神樹之日當時，為了躲避災難，從大陸北部下來的許多難民各自分散到了大陸南部的城市。德慕爾城也聚集了很多難民，但因為與魔族進行祕密交易的城堡領主德慕爾，這些人全都成了克魯比那實驗的材料。{nl}最好的情況是他們都成為克魯比那，消除生命體要素安息，但在實驗過程中，許多難民變質成了可怕的形態。他們以幾乎失去理性的狀態，在德慕爾徘徊。,6,transmutationpeople,468,,"[{""Map"": 11249, ""Population"": 114, ""TimeRespawn"": 30.0}]",變質的難民,4,5,0,307,141,141,165,189,0
59707,TransmutationMerchant,3,神樹之日當時，為了躲避災難，從大陸北部下來的許多難民各自分散到了大陸南部的城市。德慕爾城也聚集了很多難民，但因為與魔族進行祕密交易的城堡領主德慕爾，這些人全都成了克魯比那實驗的材料。{nl}為了捐贈救護物品給難民，許多商人也都來到了德穆爾。他們也無法避開可怕的實驗，隨身攜帶的救護物品全部被德穆爾的領主沒收。,6,transmutationmerchant,469,,"[{""Map"": 11249, ""Population"": 85, ""TimeRespawn"": 30.0}]",變質的商人,4,5,1,308,142,142,165,189,0
59708,TransmutationSoldier,4,神樹之日當時，為了躲避災難，從大陸北部下來的許多難民各自分散到了大陸南部的城市。德慕爾城也聚集了很多難民，但因為與魔族進行祕密交易的城堡領主德慕爾，這些人全都成了克魯比那實驗的材料。{nl}聽到德慕爾的難民消息後，為了維持難民們的秩序和支援，歐勒夏派出了士兵。在德慕爾領主的立場上，雖然是一件令人頭痛的事情，但對已經決定好的他來說並沒有感到顧忌的理由。從歐勒夏過來的士兵們在克魯比那實驗開始之後，最先變質並襲擊難民們和商人們。,6,transmutationsoldier,470,,"[{""Map"": 11249, ""Population"": 51, ""TimeRespawn"": 30.0}]",變質的士兵,4,5,2,308,142,142,166,190,0
59710,boss_DelmoreCastleGate,5,隔開德慕爾內部與外部的城門。{nl}然而，一眼就能看出這並非一般城門。想進入德慕爾內部，必須先開啟這道會發起猛攻的門。,0,boss_delmorecastlegate,470,,,德慕爾的城門,4,0,3,308,142,142,166,190,0
59711,Field_boss_diena,5,外號是最先被吞掉的人。根據傳聞，他遭傑斯堤吞下肚後被重新創造，因而變成現在的模樣。雖然迪耶那默默聽從傑斯堤的命令，但不知道他是真心效忠還是心懷鬼胎。不過，如果吉特涅確實囑咐過傑斯堤不能賦予迪耶那強大力量，說不定她內心深處對傑斯堤懷有恨意。她名字的由來起源於被吞噬的時間──白晝。,6,boss_diena,500,,,魔君主迪耶那,,0,3,202,202,202,202,202,0
59712,doll_zanas,1,,0,,1,,,札那斯玩偶,0,2,0,2,3,1,1,3,0
59713,boss_RevivalPaulius_Eyes,5,,6,mon_chesha_needle,470,,,瞳孔,,5,2,190,190,190,190,190,0
59714,episode14_1_boss_Bleakferret_Tent,1,變異雪貂的帳篷,6,,470,,,巨大變異雪貂帳篷,,0,3,190,190,190,190,190,0
59715,GresmeRaven_Fly,4,GresmeRaven,6,gresmeraven,468,,,,0,5,2,189,283,94,94,283,0
59716,doll_santa_guilty,1,聖誕吉特涅玩偶,0,,1,,,聖誕吉特涅玩偶,0,2,0,2,3,1,1,3,0
59717,DelmoreCastleGateEyes,5,,6,mon_chesha_needle,470,,,UnvisibleName,,5,3,190,190,190,190,190,0
59718,EP14_Raid_Mon_TransmutationPeople,4,神樹之日當時，為了躲避災難，從大陸北部下來的許多難民各自分散到了大陸南部的城市。德慕爾城也聚集了很多難民，但因為與魔族進行祕密交易的城堡領主德慕爾，這些人全都成了克魯比那實驗的材料。{nl}最好的情況是他們都成為克魯比那，消除生命體要素安息，但在實驗過程中，許多難民變質成了可怕的形態。他們以幾乎失去理性的狀態，在德慕爾徘徊。,6,transmutationpeople,468,,,變質的難民,4,5,0,307,141,141,165,189,0
59719,EP14_Raid_Mon_TransmutationMerchant,3,神樹之日當時，為了躲避災難，從大陸北部下來的許多難民各自分散到了大陸南部的城市。德慕爾城也聚集了很多難民，但因為與魔族進行祕密交易的城堡領主德慕爾，這些人全都成了克魯比那實驗的材料。{nl}為了捐贈救護物品給難民，許多商人也都來到了德穆爾。他們也無法避開可怕的實驗，隨身攜帶的救護物品全部被德穆爾的領主沒收。,6,transmutationmerchant,469,,,變質的商人,4,5,1,308,142,142,165,189,0
59720,EP14_Raid_Mon_TransmutationSoldier,4,神樹之日當時，為了躲避災難，從大陸北部下來的許多難民各自分散到了大陸南部的城市。德慕爾城也聚集了很多難民，但因為與魔族進行祕密交易的城堡領主德慕爾，這些人全都成了克魯比那實驗的材料。{nl}聽到德慕爾的難民消息後，為了維持難民們的秩序和支援，歐勒夏派出了士兵。在德慕爾領主的立場上，雖然是一件令人頭痛的事情，但對已經決定好的他來說並沒有感到顧忌的理由。從歐勒夏過來的士兵們在克魯比那實驗開始之後，最先變質並襲擊難民們和商人們。,6,transmutationsoldier,470,,,變質的士兵,4,5,2,308,142,142,166,190,0
59721,boss_DelmoreCastleGate_Auto,5,隔開德慕爾內部與外部的城門。{nl}然而，一眼就能看出這並非一般城門。想進入德慕爾內部，必須先開啟這道會發起猛攻的門。,0,boss_delmorecastlegate,470,,,德慕爾的城門,4,0,3,308,142,142,166,190,0
59722,boss_DelmoreCastleGate_Solo,5,隔開德慕爾內部與外部的城門。{nl}然而，一眼就能看出這並非一般城門。想進入德慕爾內部，必須先開啟這道會發起猛攻的門。,0,boss_delmorecastlegate,470,,,德慕爾的城門,4,0,3,308,142,142,166,190,0
59723,Field_boss_solcomm,5,這位魔君主具備卓越的資質，卻碰上錯誤的上級、遇到像利迪亞夏班這種過於強大的敵人、因處於不利地形而屢嘗敗仗、將錯誤人選納入麾下以及誤選同盟，也許他是最令人遺憾的悲慘魔君主，他的名字就是蘇科姆。,6,boss_solcomm,500,,,蘇科姆,,0,3,202,202,202,202,202,0
59724,weekly_boss_succubus,5,雖然現在夢魔受魔君主那柯堤斯指揮，但他們心裡並不滿意那柯堤斯。,6,boss_succubus,500,,,夢魔,,0,3,202,202,202,202,202,0
59725,doll_succubus,1,,0,,1,,,夢魔玩偶,0,2,0,2,3,1,1,3,0
59727,boss_RevivalPaulius_Extreme,5,帕烏魯斯最終得到了期盼已久的肉體得以復活。因為被觀看者注射了莫提尼斯，帕烏魯斯擁有了身為人類絕對無法擁有的強悍力量，即使他的模樣已與生前有所差異。,0,boss_revivalpaulius,470,,,復活者帕烏魯斯,4,0,3,308,142,142,166,190,0
59728,Field_boss_Naktis,5,那柯堤斯有三姊妹魔君主，她們都是魔王傑斯堤的親信。,6,boss_naktis,500,,,那柯堤斯,,0,3,202,202,202,202,202,0
59729,weekly_summon_doll_succubus,1,,0,,480,,,迷你夢魔,0,2,0,194,291,97,97,291,0
59730,boss_Jellyzele,5,當知道對不過是個小珊瑚礁魔族的我注入新力量的存在是尼悠雷的時候，已經被奧施莉奈和吉特涅束縛了好幾年之後了。把尼悠雷變成這樣的元凶是人類，她能想到的唯一方法就是把相同的苦痛留給人類。,5,boss_jellyzele,470,,,潔莉澤,5,0,3,285,142,142,142,237,0
59731,doll_paulius,1,,0,,1,,,帕烏魯斯玩偶,0,2,0,2,3,1,1,3,0
59732,Jellyzele_UnderseaWorm,5,當小啞鈴遵循潔莉澤的旨意站出來的時候，他只是默默地站在自己唯一的朋友小啞鈴身邊，並將自己的功勞全部給了小啞鈴。,6,jellyzele_underseaworm,470,,,布米那斯,,5,1,190,190,190,190,190,0
59733,Jellyzele_seaweed,5,潔莉澤得到力量開始擴張領域之際，相信自己也可以得到相同的力量，因此和自己的朋友布米那斯一起站出來追隨她。,6,jellyzele_seaweed,470,,,小啞鈴,,5,0,190,190,190,190,190,0
59734,Legend_Boss_Avataras_Solo,5,在拉伊瑪和吉特涅的力量形成的混沌中，阿巴塔拉斯出現了。阿巴塔拉斯是任何世界都找不到的例外的存在，他不允許與任何人交涉，只專注於培養混沌的力量。就像照顧自己的孩子一樣，阿巴塔拉斯看起來和溫暖的母親的樣子非常相似。但是阿巴塔拉斯培養的混沌，僅憑微小的力量，就能吞噬世界的一部分。拉伊瑪和吉特涅的力量形成的混沌與困擾達莉雅女神的混沌是不同的水準。阿巴塔拉斯就是那混沌的另一個面貌，混沌和阿巴塔拉斯事實上是一樣的存在。,6,boss_avataras,460,,,魔神阿巴塔拉斯,1,0,3,139,93,325,279,93,0
59735,Legend_Boss_Giltine_Solo,5,阿巴塔拉斯透過偷窺謬利亞的記憶所製造出來的吉特涅幻影。雖然比不上吉特涅原本的力量，但借由混沌的力量，吉特涅幻影是具有充分的威脅性的。,6,boss_giltine,460,,,魔神吉特涅,1,0,3,139,93,325,279,93,0
59736,boss_Jellyzele_Auto,5,當知道對不過是個小珊瑚礁魔族的我注入新力量的存在是尼悠雷的時候，已經被奧施莉奈和吉特涅束縛了好幾年之後了。把尼悠雷變成這樣的元凶是人類，她能想到的唯一方法就是把相同的苦痛留給人類。,5,boss_jellyzele,470,,,潔莉澤,5,0,3,285,142,142,142,237,0
